objectid;cl;nome_completo;area_plane;cod_rp;rp;codra;regiao_adm;cb_imovel;nome;tributacao;tot_imoveis;area_territ;exercicio
4992;59501;Rua Carolina Franco;3;3.3;Madureira;14;IRAJA                   ;76;Irajá                     ;T;1;225;2023
4993;91066;Rua Alphonsus de Guimarães;3;3.3;Madureira;14;IRAJA                   ;76;Irajá                     ;T;47;4890;2023
4994;92163;Rua Teodoro Alves Pacheco;3;3.3;Madureira;14;IRAJA                   ;76;Irajá                     ;T;5;1483;2023
4995;94805;Rua Jose Vieira Filho;3;3.3;Madureira;14;IRAJA                   ;76;Irajá                     ;T;5;1384;2023
4996;95745;Rua Ildefonso Cysneiros;3;3.3;Madureira;14;IRAJA                   ;76;Irajá                     ;T;1;279;2023
4997;95752;Rua Muniz Acquarone;3;3.3;Madureira;14;IRAJA                   ;76;Irajá                     ;T;3;684;2023
4998;95778;Rua Santo Eduardo;3;3.3;Madureira;14;IRAJA                   ;76;Irajá                     ;T;5;1198;2023
4999;96115;Rua Professor Carlos de Gusmão;3;3.3;Madureira;14;IRAJA                   ;76;Irajá                     ;T;2;672;2023
5000;98343;Rua Bezerril Fontenelle;3;3.3;Madureira;14;IRAJA                   ;76;Irajá                     ;T;3;1000;2023
5001;98350;Rua Lopes Ferreira;3;3.3;Madureira;14;IRAJA                   ;76;Irajá                     ;T;5;1399;2023
5002;98368;Rua Fernandes Bastos;3;3.3;Madureira;14;IRAJA                   ;76;Irajá                     ;T;2;514;2023
5003;98376;Rua Manuel do Nascimento;3;3.3;Madureira;14;IRAJA                   ;76;Irajá                     ;T;11;3430;2023
5004;98384;Rua Nelson Vasconcelos de Almeida;3;3.3;Madureira;14;IRAJA                   ;76;Irajá                     ;T;4;1148;2023
5005;98491;Rua Pedro Diniz;3;3.3;Madureira;14;IRAJA                   ;76;Irajá                     ;T;3;681;2023
5006;98509;Rua General Costa Junior;3;3.3;Madureira;14;IRAJA                   ;76;Irajá                     ;T;1;225;2023
5007;98517;Rua Marques Guimarães;3;3.3;Madureira;14;IRAJA                   ;76;Irajá                     ;T;3;738;2023
5008;112169;Avenida Tenente Rebelo;3;3.3;Madureira;14;IRAJA                   ;76;Irajá                     ;T;1;6740;2023
5009;113696;Rua Estremadura;3;3.3;Madureira;14;IRAJA                   ;76;Irajá                     ;T;3;52088;2023
5010;113753;Rua Figueira da Fóz;3;3.3;Madureira;14;IRAJA                   ;76;Irajá                     ;T;1;12090;2023
5011;125260;Rua Santo Apiano;3;3.3;Madureira;14;IRAJA                   ;76;Irajá                     ;T;9;2382;2023
5012;125278;Rua São Canuto;3;3.3;Madureira;14;IRAJA                   ;76;Irajá                     ;T;6;1568;2023
5013;125286;Rua São Fabião;3;3.3;Madureira;14;IRAJA                   ;76;Irajá                     ;T;1;255;2023
5014;129510;Estrada Padre Roser;3;3.3;Madureira;14;IRAJA                   ;76;Irajá                     ;T;25;24226;2023
5015;131334;Avenida Pastor Miranda Pinto;3;3.3;Madureira;14;IRAJA                   ;76;Irajá                     ;T;4;22706;2023
5016;137372;Vila Candida;3;3.3;Madureira;14;IRAJA                   ;76;Irajá                     ;T;2;243;2023
5017;137380;Vila Pureza;3;3.3;Madureira;14;IRAJA                   ;76;Irajá                     ;T;7;756;2023
5018;144089;Rua Santo Amadeu de Saboia;3;3.3;Madureira;14;IRAJA                   ;76;Irajá                     ;T;2;255;2023
5019;144105;Rua Santo Albino;3;3.3;Madureira;14;IRAJA                   ;76;Irajá                     ;T;2;304;2023
5020;146720;Rua Manoel de Araujo;3;3.3;Madureira;14;IRAJA                   ;76;Irajá                     ;T;7;2538;2023
5021;146746;Rua Padre Leandro Altoe;3;3.3;Madureira;14;IRAJA                   ;76;Irajá                     ;T;3;675;2023
5022;146779;Rua Seis - PAL 30505;3;3.3;Madureira;14;IRAJA                   ;76;Irajá                     ;T;1;0;2023
5023;146795;Rua Ana Bral;3;3.3;Madureira;14;IRAJA                   ;76;Irajá                     ;T;1;237;2023
5024;146803;Rua Heron Domingues;3;3.3;Madureira;14;IRAJA                   ;76;Irajá                     ;T;3;675;2023
5025;146837;Rua Antonio Bral;3;3.3;Madureira;14;IRAJA                   ;76;Irajá                     ;T;2;919;2023
5026;146852;Rua Soldado Teodoro Ribeiro;3;3.3;Madureira;14;IRAJA                   ;76;Irajá                     ;T;1;225;2023
5027;155291;Rua Francisco Scarambone;3;3.3;Madureira;14;IRAJA                   ;76;Irajá                     ;T;5;935;2023
5028;155309;Rua Erastótenes Frazão;3;3.3;Madureira;14;IRAJA                   ;76;Irajá                     ;T;4;900;2023
5029;155317;Rua Newton Alvarenga Duarte;3;3.3;Madureira;14;IRAJA                   ;76;Irajá                     ;T;2;450;2023
5030;2485;Rua Rui da Cruz Almeida;3;3.3;Madureira;14;IRAJA                   ;77;Colégio                   ;T;2;493;2023
5031;2493;Rua Barros Saião;3;3.3;Madureira;14;IRAJA                   ;77;Colégio                   ;T;1;225;2023
5032;2501;Rua Ana Camara;3;3.3;Madureira;14;IRAJA                   ;77;Colégio                   ;T;1;225;2023
5033;2519;Rua Jose Pereira;3;3.3;Madureira;14;IRAJA                   ;77;Colégio                   ;T;1;225;2023
5034;10306;Rua Coema;3;3.3;Madureira;14;IRAJA                   ;77;Colégio                   ;T;3;1050;2023
5035;12609;Avenida Pastor Martin Luther King Jr.;3;3.3;Madureira;14;IRAJA                   ;77;Colégio                   ;T;21;51041;2023
5036;13011;Rua Jace;3;3.3;Madureira;14;IRAJA                   ;77;Colégio                   ;T;7;3500;2023
5037;13375;Praça Zuinara;3;3.3;Madureira;14;IRAJA                   ;77;Colégio                   ;T;7;4426;2023
5038;13888;Estrada do Barro Vermelho;3;3.3;Madureira;14;IRAJA                   ;77;Colégio                   ;T;5;10502;2023
5039;14456;Rua Sabino Ribeiro;3;3.3;Madureira;14;IRAJA                   ;77;Colégio                   ;T;6;2768;2023
5040;14910;Rua Toriba;3;3.3;Madureira;14;IRAJA                   ;77;Colégio                   ;T;14;11673;2023
5041;17210;Rua Almirante Oliveira Pinto;3;3.3;Madureira;14;IRAJA                   ;77;Colégio                   ;T;5;1258;2023
5042;18929;Rua Jacirendi;3;3.3;Madureira;14;IRAJA                   ;77;Colégio                   ;T;10;5388;2023
5043;20917;Rua Itaim;3;3.3;Madureira;14;IRAJA                   ;77;Colégio                   ;T;8;3425;2023
5044;22012;Rua Bartira;3;3.3;Madureira;14;IRAJA                   ;77;Colégio                   ;T;13;6293;2023
5045;23325;Rua Parobi;3;3.3;Madureira;14;IRAJA                   ;77;Colégio                   ;T;3;1124;2023
5046;24711;Rua Itaete;3;3.3;Madureira;14;IRAJA                   ;77;Colégio                   ;T;2;825;2023
5047;25205;Rua Caraiba;3;3.3;Madureira;14;IRAJA                   ;77;Colégio                   ;T;9;4476;2023
5048;26617;Rua Juruce;3;3.3;Madureira;14;IRAJA                   ;77;Colégio                   ;T;21;8574;2023
5049;27912;Rua Caiua;3;3.3;Madureira;14;IRAJA                   ;77;Colégio                   ;T;3;2000;2023
5050;28027;Rua Ibiracoa;3;3.3;Madureira;14;IRAJA                   ;77;Colégio                   ;T;6;3000;2023
5051;29314;Rua Itati;3;3.3;Madureira;14;IRAJA                   ;77;Colégio                   ;T;16;10330;2023
5052;30460;Rua Porto União;3;3.3;Madureira;14;IRAJA                   ;77;Colégio                   ;T;1;373;2023
5053;32011;Rua Iara;3;3.3;Madureira;14;IRAJA                   ;77;Colégio                   ;T;42;69903;2023
5054;32607;Rua Ibotirama;3;3.3;Madureira;14;IRAJA                   ;77;Colégio                   ;T;5;2094;2023
5055;36681;Rua Comandante Mario Lahmeyer;3;3.3;Madureira;14;IRAJA                   ;77;Colégio                   ;T;5;1160;2023
5056;38885;Rua Guirareia;3;3.3;Madureira;14;IRAJA                   ;77;Colégio                   ;T;1;110;2023
5057;89920;Rua Edgar Teixeira;3;3.3;Madureira;14;IRAJA                   ;77;Colégio                   ;T;6;1501;2023
5058;89938;Rua Professor Walter Frankel;3;3.3;Madureira;14;IRAJA                   ;77;Colégio                   ;T;7;1872;2023
5059;89987;Rua Sargento José de Oliveira;3;3.3;Madureira;14;IRAJA                   ;77;Colégio                   ;T;5;1663;2023
5060;89995;Rua Cristalia;3;3.3;Madureira;14;IRAJA                   ;77;Colégio                   ;T;2;486;2023
5061;90019;Rua J - PAL 11926;3;3.3;Madureira;14;IRAJA                   ;77;Colégio                   ;T;2;666;2023
5062;91009;Rua Sodré da Gama;3;3.3;Madureira;14;IRAJA                   ;77;Colégio                   ;T;2;558;2023
5063;105601;Rua Narciso;3;3.3;Madureira;14;IRAJA                   ;77;Colégio                   ;T;4;1003;2023
5064;107979;Rua Guaiamu;3;3.3;Madureira;14;IRAJA                   ;77;Colégio                   ;T;7;1793;2023
5065;117762;Rua Ator Dulio Costa;3;3.3;Madureira;14;IRAJA                   ;77;Colégio                   ;T;38;15191;2023
5066;11411;Rua Analia Franco;3;3.3;Madureira;15;MADUREIRA               ;78;Campinho                  ;T;12;6090;2023
5067;11627;Rua Ana Teles;3;3.3;Madureira;15;MADUREIRA               ;78;Campinho                  ;T;9;22576;2023
5068;15933;Rua Candido Benício;3;3.3;Madureira;15;MADUREIRA               ;78;Campinho                  ;T;62;40820;2023
5069;25221;Praça Itaguaçu;3;3.3;Madureira;15;MADUREIRA               ;78;Campinho                  ;T;2;6012;2023
5070;25239;Rua Araçuaí;3;3.3;Madureira;15;MADUREIRA               ;78;Campinho                  ;T;3;13860;2023
5071;27060;Rua Jerônimo Pinto;3;3.3;Madureira;15;MADUREIRA               ;78;Campinho                  ;T;1;1841;2023
5072;30874;Rua Maricá;3;3.3;Madureira;15;MADUREIRA               ;78;Campinho                  ;T;6;12644;2023
5073;34835;Travessa Pinto Teles;3;3.3;Madureira;15;MADUREIRA               ;78;Campinho                  ;T;11;3860;2023
5074;40543;Rua Teles;3;3.3;Madureira;15;MADUREIRA               ;78;Campinho                  ;T;2;5291;2023
5075;48728;Rua Cincinato da Silva;3;3.3;Madureira;15;MADUREIRA               ;78;Campinho                  ;T;1;361;2023
5076;48736;Rua Olímpio de Azevedo;3;3.3;Madureira;15;MADUREIRA               ;78;Campinho                  ;T;1;517;2023
5077;48751;Rua Cirilo da Silveira;3;3.3;Madureira;15;MADUREIRA               ;78;Campinho                  ;T;3;10987;2023
5078;52100;Praça Ibéria;3;3.3;Madureira;15;MADUREIRA               ;78;Campinho                  ;T;2;9504;2023
5079;160259;Rua Joaquim Pimenta;3;3.3;Madureira;15;MADUREIRA               ;78;Campinho                  ;T;8;2386;2023
5080;10231;Rua Jipioca;3;3.3;Madureira;15;MADUREIRA               ;79;Quintino Bocaiúva         ;T;2;768;2023
5081;12021;Rua Araruna;3;3.3;Madureira;15;MADUREIRA               ;79;Quintino Bocaiúva         ;T;1;240;2023
5082;13326;Rua Milão;3;3.3;Madureira;15;MADUREIRA               ;79;Quintino Bocaiúva         ;T;2;1511;2023
5083;14159;Rua Bernardo Guimarães;3;3.3;Madureira;15;MADUREIRA               ;79;Quintino Bocaiúva         ;T;5;2023;2023
5084;15081;Rua Taciba;3;3.3;Madureira;15;MADUREIRA               ;79;Quintino Bocaiúva         ;T;2;978;2023
5085;17624;Rua Columbia;3;3.3;Madureira;15;MADUREIRA               ;79;Quintino Bocaiúva         ;T;2;1192;2023
5086;18523;Rua Cupertino;3;3.3;Madureira;15;MADUREIRA               ;79;Quintino Bocaiúva         ;T;3;1441;2023
5087;20651;Rua Duarte Teixeira;3;3.3;Madureira;15;MADUREIRA               ;79;Quintino Bocaiúva         ;T;1;339;2023
5088;21014;Rua Maturi;3;3.3;Madureira;15;MADUREIRA               ;79;Quintino Bocaiúva         ;T;5;2500;2023
5089;21170;Rua Elias da Silva;3;3.3;Madureira;15;MADUREIRA               ;79;Quintino Bocaiúva         ;T;1;150;2023
5090;21279;Rua Emílio de Menezes;3;3.3;Madureira;15;MADUREIRA               ;79;Quintino Bocaiúva         ;T;3;313;2023
5091;24216;Rua Guaramiranga;3;3.3;Madureira;15;MADUREIRA               ;79;Quintino Bocaiúva         ;T;4;359;2023
5092;24240;Rua Guarani;3;3.3;Madureira;15;MADUREIRA               ;79;Quintino Bocaiúva         ;T;7;1110;2023
5093;24257;Rua Oliveira Dias;3;3.3;Madureira;15;MADUREIRA               ;79;Quintino Bocaiúva         ;T;1;521;2023
5094;27110;Rua João Barbalho;3;3.3;Madureira;15;MADUREIRA               ;79;Quintino Bocaiúva         ;T;1;726;2023
5095;28407;Rua Lemos Brito;3;3.3;Madureira;15;MADUREIRA               ;79;Quintino Bocaiúva         ;T;15;80287;2023
5096;29942;Rua Manuel Murtinho;3;3.3;Madureira;15;MADUREIRA               ;79;Quintino Bocaiúva         ;T;1;128;2023
5097;32144;Rua Nerval de Gouvea;3;3.3;Madureira;15;MADUREIRA               ;79;Quintino Bocaiúva         ;T;2;1174;2023
5098;32250;Rua Nogueira;3;3.3;Madureira;15;MADUREIRA               ;79;Quintino Bocaiúva         ;T;7;1307;2023
5099;33514;Rua Palma;3;3.3;Madureira;15;MADUREIRA               ;79;Quintino Bocaiúva         ;T;2;39980;2023
5100;43430;Rua Vinte e Um de Abril;3;3.3;Madureira;15;MADUREIRA               ;79;Quintino Bocaiúva         ;T;2;840;2023
5101;44099;Rua Urupema;3;3.3;Madureira;15;MADUREIRA               ;79;Quintino Bocaiúva         ;T;14;6227;2023
5102;63933;Avenida Dom Helder Camara;3;3.3;Madureira;15;MADUREIRA               ;79;Quintino Bocaiúva         ;T;4;1331;2023
5103;64923;Rua Amália;3;3.3;Madureira;15;MADUREIRA               ;79;Quintino Bocaiúva         ;T;1;162;2023
5104;66167;Rua Balbina;3;3.3;Madureira;15;MADUREIRA               ;79;Quintino Bocaiúva         ;T;3;1296;2023
5105;66944;Rua David Saadi;3;3.3;Madureira;15;MADUREIRA               ;79;Quintino Bocaiúva         ;T;4;1799;2023
5106;67330;Rua Caldas Barbosa;3;3.3;Madureira;15;MADUREIRA               ;79;Quintino Bocaiúva         ;T;2;571;2023
5107;69534;Travessa Dezesseis de Maio;3;3.3;Madureira;15;MADUREIRA               ;79;Quintino Bocaiúva         ;T;1;109;2023
5108;71035;Rua Ester Correia;3;3.3;Madureira;15;MADUREIRA               ;79;Quintino Bocaiúva         ;T;4;514;2023
5109;72397;Rua Garcia;3;3.3;Madureira;15;MADUREIRA               ;79;Quintino Bocaiúva         ;T;4;1593;2023
5110;73205;Travessa Guerra;3;3.3;Madureira;15;MADUREIRA               ;79;Quintino Bocaiúva         ;T;4;1381;2023
5111;74229;Rua Porto Valter;3;3.3;Madureira;15;MADUREIRA               ;79;Quintino Bocaiúva         ;T;1;530;2023
5112;75390;Rua Lima Barreto;3;3.3;Madureira;15;MADUREIRA               ;79;Quintino Bocaiúva         ;T;7;1253;2023
5113;76497;Rua Maria Vargas;3;3.3;Madureira;15;MADUREIRA               ;79;Quintino Bocaiúva         ;T;1;482;2023
5114;78147;Rua Olina;3;3.3;Madureira;15;MADUREIRA               ;79;Quintino Bocaiúva         ;T;2;15704;2023
5115;78352;Rua Ouro Preto;3;3.3;Madureira;15;MADUREIRA               ;79;Quintino Bocaiúva         ;T;2;5007;2023
5116;78436;Rua Padre Manuel da Nobrega;3;3.3;Madureira;15;MADUREIRA               ;79;Quintino Bocaiúva         ;T;1;574;2023
5117;79079;Rua Pedro Reis;3;3.3;Madureira;15;MADUREIRA               ;79;Quintino Bocaiúva         ;T;2;990;2023
5118;79996;Rua Quintão;3;3.3;Madureira;15;MADUREIRA               ;79;Quintino Bocaiúva         ;T;7;2705;2023
5119;80176;Rua Regina Reis;3;3.3;Madureira;15;MADUREIRA               ;79;Quintino Bocaiúva         ;T;6;18945;2023
5120;82552;Rua Cambai;3;3.3;Madureira;15;MADUREIRA               ;79;Quintino Bocaiúva         ;T;1;520;2023
5121;10983;Rua Almeida Reis;3;3.3;Madureira;15;MADUREIRA               ;80;Cavalcanti                ;T;8;2720;2023
5122;11783;Rua Antonio Saraiva;3;3.3;Madureira;15;MADUREIRA               ;80;Cavalcanti                ;T;13;6448;2023
5123;11874;Rua Aquiras;3;3.3;Madureira;15;MADUREIRA               ;80;Cavalcanti                ;T;15;3440;2023
5124;12369;Rua Açaí;3;3.3;Madureira;15;MADUREIRA               ;80;Cavalcanti                ;T;1;3059;2023
5125;13797;Rua Barbosa Rodrigues;3;3.3;Madureira;15;MADUREIRA               ;80;Cavalcanti                ;T;8;2971;2023
5126;18457;Travessa dos Crichanas;3;3.3;Madureira;15;MADUREIRA               ;80;Cavalcanti                ;T;11;3840;2023
5127;25627;Rua Imburana;3;3.3;Madureira;15;MADUREIRA               ;80;Cavalcanti                ;T;13;3973;2023
5128;25635;Rua Imeri;3;3.3;Madureira;15;MADUREIRA               ;80;Cavalcanti                ;T;12;2880;2023
5129;25759;Rua Ingá;3;3.3;Madureira;15;MADUREIRA               ;80;Cavalcanti                ;T;4;932;2023
5130;25981;Rua Iriri;3;3.3;Madureira;15;MADUREIRA               ;80;Cavalcanti                ;T;40;9784;2023
5131;26807;Rua Jandaia;3;3.3;Madureira;15;MADUREIRA               ;80;Cavalcanti                ;T;3;999;2023
5132;26815;Rua Boca do Acre;3;3.3;Madureira;15;MADUREIRA               ;80;Cavalcanti                ;T;2;455;2023
5133;27300;Rua Joaquim Norberto;3;3.3;Madureira;15;MADUREIRA               ;80;Cavalcanti                ;T;10;3088;2023
5134;28241;Rua Laurindo Filho;3;3.3;Madureira;15;MADUREIRA               ;80;Cavalcanti                ;T;30;455596;2023
5135;29140;Rua dos Lírios;3;3.3;Madureira;15;MADUREIRA               ;80;Cavalcanti                ;T;11;2945;2023
5136;30049;Rua Pedra Branca;3;3.3;Madureira;15;MADUREIRA               ;80;Cavalcanti                ;T;1;240;2023
5137;33217;Rua Orobó;3;3.3;Madureira;15;MADUREIRA               ;80;Cavalcanti                ;T;10;2693;2023
5138;35345;Rua Primavera;3;3.3;Madureira;15;MADUREIRA               ;80;Cavalcanti                ;T;3;764;2023
5139;39776;Rua Silva Vale;3;3.3;Madureira;15;MADUREIRA               ;80;Cavalcanti                ;T;7;22605;2023
5140;41616;Rua Tumucumaque;3;3.3;Madureira;15;MADUREIRA               ;80;Cavalcanti                ;T;7;2048;2023
5141;43554;Rua Visconde de Saboia;3;3.3;Madureira;15;MADUREIRA               ;80;Cavalcanti                ;T;2;110300;2023
5142;43919;Rua Zeferino da Costa;3;3.3;Madureira;15;MADUREIRA               ;80;Cavalcanti                ;T;9;2413;2023
5143;43927;Ladeira Zeferino Costa;3;3.3;Madureira;15;MADUREIRA               ;80;Cavalcanti                ;T;2;480;2023
5144;64923;Rua Amália;3;3.3;Madureira;15;MADUREIRA               ;80;Cavalcanti                ;T;3;2033;2023
5145;65417;Rua Antonio de Sá;3;3.3;Madureira;15;MADUREIRA               ;80;Cavalcanti                ;T;2;514;2023
5146;65953;Rua Augusto Franco;3;3.3;Madureira;15;MADUREIRA               ;80;Cavalcanti                ;T;3;750;2023
5147;66241;Rua Barão do Bananal;3;3.3;Madureira;15;MADUREIRA               ;80;Cavalcanti                ;T;6;2607;2023
5148;68122;Rua Graça Melo;3;3.3;Madureira;15;MADUREIRA               ;80;Cavalcanti                ;T;1;360;2023
5149;71878;Rua Baleares;3;3.3;Madureira;15;MADUREIRA               ;80;Cavalcanti                ;T;2;1190;2023
5150;73494;Rua Herculano Pena;3;3.3;Madureira;15;MADUREIRA               ;80;Cavalcanti                ;T;7;4497;2023
